fecha_extraccion,sistema_origen,archivo_origen,nro_linea_archivo,legajo,nombre,apellido,departamento_codigo,departamento_descripcion,tipo_empleado,salario,precio_hora,precio_hora_extra,consultora_cuit,consultora_razon_social,evaluacion_2024,evaluacion_2023,evaluacion_2022,evaluacion_2021,evaluacion_2020,rotacion
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3941,3941,Sofia Belen,Rodriguez,D004,Ventas,Contratado,,3582.81,5137.61,30-99887766-1,Consultora Delta,Bueno,Bueno,Bueno,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3942,3942,Renzo,Ruiz,D002,Recursos Humanos,Contratado,,3207.02,5695.53,30-87654321-0,Consultora Beta,Malo,Regular,Regular,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3943,3943,Mateo,Benitez,D001,Finanzas,Contratado,,1784.82,5004.58,30-12345678-9,Consultora Alfa,Regular,Bueno,Bueno,Malo,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3944,3944,Juan Bautista,Ponce,D003,IT,Efectivo,138796.15,,,,,Bueno,Bueno,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3945,3945,Alejo,Maldonado,D001,Finanzas,Contratado,,2008.35,2997.13,30-11223344-5,Consultora Gamma,Bueno,Bueno,Excelente,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3946,3946,Geronimo,Gonzalez,D004,Ventas,Efectivo,97621.74,,,,,Bueno,Regular,Malo,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3947,3947,Olivia,Roldan,D004,Ventas,Efectivo,100153.76,,,,,Regular,Malo,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3948,3948,Alejo,Ayala,D003,IT,Efectivo,142602.58,,,,,Excelente,Bueno,Bueno,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3949,3949,Mia,Fernandez,D003,IT,Contratado,,2508.37,3643.65,30-99887766-1,Consultora Delta,Regular,Bueno,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3950,3950,Ian Benjamin,Perez,D001,Finanzas,Contratado,,2510.69,5618.63,30-12345678-9,Consultora Alfa,Bueno,Malo,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3951,3951,Malena,Acosta,D005,Operaciones,Contratado,,3010.43,4320.75,30-87654321-0,Consultora Beta,Bueno,Regular,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3952,3952,Thiago,Juarez,D001,Finanzas,Contratado,,2912.0,5792.06,30-87654321-0,Consultora Beta,Excelente,Bueno,Regular,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3953,3953,Bautista,Fernandez,D003,IT,Contratado,,2400.66,5815.51,30-99887766-1,Consultora Delta,Regular,Excelente,Regular,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3954,3954,Valentin,Fernandez,D004,Ventas,Efectivo,126314.89,,,,,Bueno,Bueno,Regular,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3955,3955,Santiago,Gonzalez,D004,Ventas,Contratado,,2871.66,7000.9,30-99887766-1,Consultora Delta,Bueno,Malo,Regular,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3956,3956,Guillermina,Muñoz,D003,IT,Efectivo,88330.82,,,,,Bueno,Excelente,Excelente,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3957,3957,Morena,Blanco,D001,Finanzas,Efectivo,109389.43,,,,,Malo,Excelente,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3958,3958,Nahiara Jazmin,Valdez,D004,Ventas,Contratado,,2014.06,5452.46,30-87654321-0,Consultora Beta,Excelente,Excelente,Regular,Excelente,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3959,3959,Thiago,Aguirre,D002,Recursos Humanos,Contratado,,4351.35,6169.92,30-99887766-1,Consultora Delta,Regular,Bueno,Malo,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3960,3960,Santino Benjamin,Nuñez,D005,Operaciones,Efectivo,156718.46,,,,,Excelente,Regular,Excelente,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3961,3961,Renata,Gonzalez,D005,Operaciones,Efectivo,114071.39,,,,,Bueno,Bueno,Excelente,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3962,3962,Mateo Valentin,Alvarez,D003,IT,Efectivo,109042.77,,,,,Bueno,Regular,Regular,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3963,3963,Tiziano,Diaz,D005,Operaciones,Efectivo,69864.91,,,,,Bueno,Bueno,Bueno,Regular,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3964,3964,Lorenzo,Perez,D002,Recursos Humanos,Contratado,,4628.7,4968.98,30-87654321-0,Consultora Beta,Excelente,Bueno,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3965,3965,Ian Ezequiel,Muñoz,D003,IT,Contratado,,2606.43,5828.06,30-87654321-0,Consultora Beta,Bueno,Excelente,Excelente,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3966,3966,Bianca,Suarez,D005,Operaciones,Efectivo,90817.06,,,,,Bueno,Regular,Regular,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3967,3967,Luciano,Quiroga,D003,IT,Contratado,,3325.3,4327.37,30-11223344-5,Consultora Gamma,Excelente,Regular,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3968,3968,Jeremias,Blanco,D003,IT,Efectivo,139160.31,,,,,Bueno,Bueno,Excelente,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3969,3969,Abril,Martinez,D001,Finanzas,Efectivo,118092.79,,,,,Bueno,Bueno,Excelente,Bueno,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3970,3970,Martina,Correa,D004,Ventas,Efectivo,76472.16,,,,,Bueno,Bueno,Bueno,Bueno,Regular,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3971,3971,Agustín,Peralta,D003,IT,Contratado,,3060.46,5548.86,30-11223344-5,Consultora Gamma,Bueno,Bueno,Bueno,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3972,3972,Genaro,Moreno,D001,Finanzas,Efectivo,119123.51,,,,,Regular,Bueno,Malo,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3973,3973,Thiago Benjamin,Medina,D004,Ventas,Efectivo,143253.45,,,,,Regular,Bueno,Malo,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3974,3974,Thiago Ezequiel,Perez,D004,Ventas,Efectivo,88634.12,,,,,Bueno,Bueno,Excelente,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3975,3975,Juan Martin,Moyano,D004,Ventas,Efectivo,119212.18,,,,,Excelente,Bueno,Excelente,Excelente,Excelente,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3976,3976,Maite,Gonzalez,D005,Operaciones,Efectivo,101264.69,,,,,Bueno,Bueno,Malo,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3977,3977,Milo,Moreno,D005,Operaciones,Efectivo,142409.43,,,,,Excelente,Malo,Bueno,Regular,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3978,3978,Santino Gabriel,Ruiz,D005,Operaciones,Efectivo,120944.75,,,,,Bueno,Malo,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3979,3979,Maria Victoria,Mendoza,D003,IT,Contratado,,3552.06,5587.71,30-12345678-9,Consultora Alfa,Excelente,Regular,Regular,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3980,3980,Maximo,Lopez,D002,Recursos Humanos,Efectivo,140748.56,,,,,Excelente,Bueno,Regular,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3981,3981,Ciro,Rivero,D002,Recursos Humanos,Efectivo,128193.55,,,,,Bueno,Regular,Malo,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3982,3982,Valentina,Sanchez,D003,IT,Contratado,,2201.43,4497.21,30-11223344-5,Consultora Gamma,Malo,Bueno,Malo,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3983,3983,Nahiara,Dominguez,D005,Operaciones,Efectivo,104007.29,,,,,Bueno,Malo,Malo,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3984,3984,Olivia,Sanchez,D002,Recursos Humanos,Efectivo,109678.08,,,,,Bueno,Excelente,Regular,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3985,3985,Renata,Hernandez,D002,Recursos Humanos,Contratado,,2700.37,3520.07,30-87654321-0,Consultora Beta,Bueno,Malo,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3986,3986,Ian Benjamin,Rodriguez,D002,Recursos Humanos,Efectivo,61279.84,,,,,Bueno,Malo,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3987,3987,Juan Manuel,Ramos,D002,Recursos Humanos,Contratado,,2465.49,4693.38,30-87654321-0,Consultora Beta,Bueno,Regular,Bueno,Excelente,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3988,3988,Lautaro,Fernandez,D001,Finanzas,Efectivo,79554.69,,,,,Excelente,Bueno,Excelente,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3989,3989,Lautaro Ezequiel,Soria,D005,Operaciones,Efectivo,120470.47,,,,,Regular,Bueno,Bueno,Regular,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3990,3990,Camila,Sanchez,D004,Ventas,Efectivo,177008.05,,,,,Malo,Bueno,Excelente,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3991,3991,Charo,Maldonado,D005,Operaciones,Efectivo,150691.7,,,,,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3992,3992,Benjamin,Rodriguez,D002,Recursos Humanos,Contratado,,4314.83,,30-99887766-1,Consultora Delta,Bueno,Regular,Bueno,Malo,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3993,3993,Genaro,Pereyra,D003,IT,Contratado,,3934.01,3776.04,30-11223344-5,Consultora Gamma,Bueno,Excelente,Malo,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3994,3994,Ambar,Ponce,D003,IT,Contratado,,2484.53,1760.86,30-12345678-9,Consultora Alfa,Bueno,Bueno,Regular,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3995,3995,Joaquin,Torres,D001,Finanzas,Efectivo,155584.36,,,,,Bueno,Excelente,Excelente,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3996,3996,Federico,Diaz,D003,IT,Efectivo,166209.72,,,,,Bueno,Malo,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3997,3997,Joaquin,Duarte,D002,Recursos Humanos,Efectivo,103404.68,,,,,Bueno,Bueno,Regular,Bueno,Regular,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3998,3998,Tomàs,Correa,D001,Finanzas,Efectivo,112381.45,,,,,Bueno,Bueno,Excelente,Excelente,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,3999,3999,Santiago,Rodriguez,D005,Operaciones,Efectivo,97384.14,,,,,Bueno,Excelente,Bueno,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4000,4000,Joaquin,Coronel,D003,IT,Efectivo,131479.61,,,,,Bueno,Excelente,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4001,4001,Thiago Benjamin,Mendoza,D005,Operaciones,Contratado,,3899.95,2757.23,30-99887766-1,Consultora Delta,Bueno,Bueno,Bueno,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4002,4002,Renata,Morales,D001,Finanzas,Efectivo,132283.16,,,,,Excelente,Bueno,Malo,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4003,4003,Julian,Aguero,D003,IT,Contratado,,2778.66,4613.39,30-87654321-0,Consultora Beta,Bueno,Bueno,Malo,Excelente,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4004,4004,Mateo,Garcia,D002,Recursos Humanos,Efectivo,133769.82,,,,,Regular,Malo,Bueno,Bueno,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4005,4005,Olivia,Perez,D003,IT,Contratado,,2849.44,4396.41,30-87654321-0,Consultora Beta,Excelente,Regular,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4006,4006,Alma,Nuñez,D005,Operaciones,Contratado,,2828.9,5470.32,30-12345678-9,Consultora Alfa,Bueno,Regular,Malo,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4007,4007,Jazmin,Carrizo,D001,Finanzas,Efectivo,132562.8,,,,,Regular,Bueno,Regular,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4008,4008,Santino,Rodriguez,D003,IT,Efectivo,126617.51,,,,,Bueno,Bueno,Malo,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4009,4009,Gonzalo,Gonzalez,D004,Ventas,Efectivo,81871.45,,,,,Excelente,Bueno,Malo,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4010,4010,Clara,Olivera,D004,Ventas,Efectivo,108642.61,,,,,Regular,Bueno,Bueno,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4011,4011,Catalina,Pereyra,D001,Finanzas,Efectivo,146960.07,,,,,Bueno,Bueno,Bueno,Malo,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4012,4012,Benjamin,Juarez,D002,Recursos Humanos,Contratado,,3030.16,5159.53,30-99887766-1,Consultora Delta,Bueno,Bueno,Excelente,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4013,4013,Charo,Coronel,D003,IT,Efectivo,172995.35,,,,,Bueno,Bueno,Bueno,Bueno,Malo,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4014,4014,Paula,Herrera,D005,Operaciones,Efectivo,151158.18,,,,,Excelente,Malo,Regular,Malo,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4015,4015,Alma,Flores,D002,Recursos Humanos,Efectivo,122794.75,,,,,Bueno,Bueno,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4016,4016,Thiago,Paez,D002,Recursos Humanos,Contratado,,2591.21,1946.45,30-87654321-0,Consultora Beta,Regular,Excelente,Bueno,Bueno,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4017,4017,Angel Gabriel,Maldonado,D003,IT,Contratado,,2865.29,4173.99,30-12345678-9,Consultora Alfa,Bueno,Excelente,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4018,4018,Nahiara Jazmin,Dominguez,D005,Operaciones,Efectivo,131710.99,,,,,Regular,Excelente,Regular,Malo,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4019,4019,Olivia,Rodriguez,D005,Operaciones,Efectivo,115382.84,,,,,Malo,Excelente,Malo,Bueno,Regular,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4020,4020,Benicio,Romero,D004,Ventas,Efectivo,110388.45,,,,,Excelente,Bueno,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4021,4021,Santino,Medina,D005,Operaciones,Contratado,,1576.48,3560.03,30-99887766-1,Consultora Delta,Regular,Regular,Regular,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4022,4022,Genaro,Muñoz,D001,Finanzas,Efectivo,134299.53,,,,,Bueno,Bueno,Regular,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4023,4023,Tomas Benjamin,Fernandez,D001,Finanzas,Contratado,,4372.73,4402.47,30-12345678-9,Consultora Alfa,Regular,Bueno,Malo,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4024,4024,Juan Martin,Aguero,D004,Ventas,Efectivo,129834.33,,,,,Regular,Regular,Malo,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4025,4025,Victoria,Quiroga,D002,Recursos Humanos,Contratado,,3761.98,3689.11,30-11223344-5,Consultora Gamma,Regular,Regular,Regular,Regular,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4026,4026,Zoe Valentina,Torres,D003,IT,Contratado,,3293.45,3759.51,30-99887766-1,Consultora Delta,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4027,4027,Ana Paula,Dominguez,D002,Recursos Humanos,Efectivo,145944.73,,,,,Bueno,Bueno,Excelente,Excelente,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4028,4028,Agustin,Ramirez,D004,Ventas,Efectivo,124542.09,,,,,Bueno,Bueno,Bueno,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4029,4029,Santiago,Velazquez,D002,Recursos Humanos,Efectivo,128953.55,,,,,Bueno,Regular,Regular,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4030,4030,Gino,Correa,D001,Finanzas,Efectivo,96522.04,,,,,Bueno,Excelente,Regular,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4031,4031,Benjamin,Sosa,D003,IT,Contratado,,3565.63,6584.71,30-11223344-5,Consultora Gamma,Malo,Bueno,Bueno,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4032,4032,Isabella,Cordoba,D003,IT,Efectivo,89762.65,,,,,Malo,Bueno,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4033,4033,Juan Cruz,Acosta,D002,Recursos Humanos,Efectivo,109807.23,,,,,Regular,Bueno,Regular,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4034,4034,Sofía,Ruiz,D004,Ventas,Contratado,,3185.29,5286.41,30-99887766-1,Consultora Delta,Malo,Regular,Regular,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4035,4035,Tomas,Rodriguez,D004,Ventas,Efectivo,103213.61,,,,,Bueno,Excelente,Bueno,Malo,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4036,4036,Pedro,Soria,D004,Ventas,Efectivo,35009.09,,,,,Regular,Malo,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4037,4037,Isabel,Velazquez,D005,Operaciones,Efectivo,160775.68,,,,,Excelente,Bueno,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4038,4038,Jazmín,Barrios,D002,Recursos Humanos,Efectivo,142815.18,,,,,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4039,4039,Abril,Garcia,D005,Operaciones,Contratado,,1605.64,3892.43,30-99887766-1,Consultora Delta,Regular,Bueno,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4040,4040,Santiago,Fernandez,D004,Ventas,Efectivo,167045.47,,,,,Bueno,Malo,Bueno,Excelente,Excelente,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4041,4041,Maximo,Silva,D003,IT,Efectivo,163433.89,,,,,Excelente,Bueno,Excelente,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4042,4042,Jazmín,Gimenez,D001,Finanzas,Contratado,,3750.91,4323.89,30-12345678-9,Consultora Alfa,Malo,Regular,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4043,4043,Juan Ignacio,Figueroa,D005,Operaciones,Efectivo,122489.62,,,,,Bueno,Bueno,Excelente,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4044,4044,Julieta,Peralta,D003,IT,Efectivo,116072.23,,,,,Excelente,Bueno,Malo,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4045,4045,Manuel,Hernandez,D003,IT,Efectivo,153847.19,,,,,Bueno,Bueno,Bueno,Bueno,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4046,4046,Mateo,Acosta,D002,Recursos Humanos,Efectivo,93724.73,,,,,Malo,Malo,Malo,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4047,4047,Juan Ignacio,Dominguez,D002,Recursos Humanos,Contratado,,2355.36,5510.27,30-11223344-5,Consultora Gamma,Regular,Regular,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4048,4048,Emma,Diaz,D002,Recursos Humanos,Efectivo,118669.16,,,,,Bueno,Malo,Bueno,Bueno,Regular,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4049,4049,Zoe,Dominguez,D004,Ventas,Efectivo,161354.02,,,,,Regular,Malo,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4050,4050,Catalina,Benitez,D002,Recursos Humanos,Efectivo,99854.63,,,,,Regular,Malo,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4051,4051,Thiago Agustin,Fernandez,D004,Ventas,Contratado,,2956.18,3577.59,30-99887766-1,Consultora Delta,Excelente,Bueno,Regular,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4052,4052,Alexander,Barrios,D001,Finanzas,Efectivo,120220.88,,,,,Malo,Regular,Bueno,Excelente,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4053,4053,Bautista Benjamin,Diaz,D005,Operaciones,Efectivo,75643.59,,,,,Regular,Bueno,Excelente,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4054,4054,Valentina,Herrera,D002,Recursos Humanos,Efectivo,,,,,,Excelente,Regular,Regular,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4055,4055,Alfonsina,Gomez,D003,IT,Contratado,,1851.0,5193.92,30-99887766-1,Consultora Delta,Excelente,Bueno,Malo,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4056,4056,Valentino,Rojas,D001,Finanzas,Efectivo,141497.68,,,,,Bueno,Bueno,Regular,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4057,4057,Ian Benjamin,Gomez,D005,Operaciones,Efectivo,68092.12,,,,,Excelente,Excelente,Excelente,Bueno,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4058,4058,Helena,Hernandez,D001,Finanzas,Efectivo,160016.57,,,,,Bueno,Bueno,Malo,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4059,4059,Isabel,Vazquez,D003,IT,Contratado,,4997.93,4546.01,30-12345678-9,Consultora Alfa,Excelente,Bueno,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4060,4060,Juan Martin,Moreno,D003,IT,Efectivo,100766.57,,,,,Malo,Bueno,Regular,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4061,4061,Thiago,Vera,D005,Operaciones,Contratado,,5259.46,3181.03,30-99887766-1,Consultora Delta,Excelente,Bueno,Excelente,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4062,4062,Abril,Alvarez,D005,Operaciones,???,120603.19,,,,,Bueno,Bueno,Excelente,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4063,4063,Santino Benjamin,Castro,D002,Recursos Humanos,Contratado,,3143.7,5845.15,30-99887766-1,Consultora Delta,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4064,4064,Jazmín,Cordoba,D004,Ventas,Efectivo,130792.17,,,,,Bueno,Malo,Bueno,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4065,4065,Delfina,Gomez,D001,Finanzas,Efectivo,105040.98,,,,,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4066,4066,Catalina,Gomez,D005,Operaciones,Contratado,,2239.05,4158.18,30-87654321-0,Consultora Beta,Bueno,Excelente,Regular,Regular,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4067,4067,Thiago Nicolas,Maidana,D001,Finanzas,Efectivo,89792.18,,,,,Bueno,Regular,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4068,4068,Maria Emilia,Gomez,D005,Operaciones,Contratado,,3038.26,3935.8,30-11223344-5,Consultora Gamma,Bueno,Regular,Regular,Bueno,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4069,4069,Guadalupe,Roldan,D005,Operaciones,Efectivo,75178.87,,,,,Excelente,Regular,Regular,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4070,4070,Benjamin Alejandro,Silva,D001,Finanzas,Efectivo,157654.37,,,,,Bueno,Bueno,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4071,4071,Benjamin,Rodriguez,D001,Finanzas,Contratado,,2601.86,3231.86,30-87654321-0,Consultora Beta,Excelente,Regular,Bueno,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4072,4072,Mateo Benjamin,Farias,D004,Ventas,Contratado,,2865.39,4568.37,30-11223344-5,Consultora Gamma,Bueno,Excelente,Regular,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4073,4073,Giovanni,Sanchez,D002,Recursos Humanos,Efectivo,67606.0,,,,,Bueno,Bueno,Excelente,Regular,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4074,4074,Guadalupe,Peralta,D001,Finanzas,Efectivo,129949.43,,,,,Excelente,Regular,Malo,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4075,4075,Violeta,Gutierrez,D002,Recursos Humanos,Contratado,,2162.27,6211.03,30-99887766-1,Consultora Delta,Bueno,Bueno,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4076,4076,Juan Martin,Diaz,D004,Ventas,Contratado,,3419.17,4100.1,30-11223344-5,Consultora Gamma,Bueno,Excelente,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,4077,4077,Camila,Rojas,D001,Finanzas,Efectivo,97644.97,,,,,Bueno,Regular,Bueno,Bueno,Malo,0
